	HGNC_ID	Gene_symbol	Gene synonym	Ensembl	Protein class	Disease involvement	Source	Source_Date	Download_Date
9872	HGNC:9234	MED1	CRSP1, CRSP200, DRIP230, PBP, PPARBP, PPARGBP, RB18A, TRAP220, TRIP2	ENSG00000125686	Cancer-related genes, Plasma proteins, Predicted intracellular proteins	Cancer-related genes	HPA	20210914	20210914
9873	HGNC:28760	MED10	L6, MGC5309, NUT2, TRG20	ENSG00000133398	Predicted intracellular proteins		HPA	20210914	20210914
9874	HGNC:32687	MED11	HSPC296, MGC88387	ENSG00000161920	Predicted intracellular proteins		HPA	20210914	20210914
9875	HGNC:11957	MED12	CAGH45, FGS1, HOPA, KIAA0192, OKS, OPA1, TNRC11, TRAP230	ENSG00000184634	Cancer-related genes, Disease related genes, Predicted intracellular proteins	Cancer-related genes, Disease mutation, Mental retardation	HPA	20210914	20210914
9876	HGNC:16050	MED12L	KIAA1635, TNRC11L, TRALP, TRALPUSH	ENSG00000144893	Predicted intracellular proteins		HPA	20210914	20210914
9877	HGNC:22474	MED13	KIAA0593, THRAP1, TRAP240	ENSG00000108510	Cancer-related genes, Predicted intracellular proteins	Cancer-related genes, Disease mutation, Mental retardation	HPA	20210914	20210914
9878	HGNC:22962	MED13L	KIAA1025, THRAP2, TRAP240L	ENSG00000123066	Disease related genes, Predicted intracellular proteins	Disease mutation, Mental retardation	HPA	20210914	20210914
9879	HGNC:2370	MED14	CRSP150, CRSP2, CSRP, CXorf4, EXLM1, RGR1, TRAP170	ENSG00000180182	Predicted intracellular proteins		HPA	20210914	20210914
9880	HGNC:14248	MED15	Arc105, CAG7A, PCQAP, TIG-1, TNRC7	ENSG00000099917	Predicted intracellular proteins		HPA	20210914	20210914
9881	HGNC:17556	MED16	DRIP92, THRAP5, TRAP95	ENSG00000175221	Predicted intracellular proteins		HPA	20210914	20210914
9882	HGNC:2375	MED17	CRSP6, CRSP77, DRIP80, SRB4, TRAP80	ENSG00000042429	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	Cancer-related genes, Disease mutation	HPA	20210914	20210914
9883	HGNC:25944	MED18	FLJ20045, p28b, SRB5	ENSG00000130772	Predicted intracellular proteins		HPA	20210914	20210914
9884	HGNC:29600	MED19	LCMR1	ENSG00000156603	Predicted intracellular proteins		HPA	20210914	20210914
9885	HGNC:16840	MED20	DKFZp586D2223, PRO0213, SRB2, TRFP	ENSG00000124641	Predicted intracellular proteins		HPA	20210914	20210914
9886	HGNC:11473	MED21	SRB7, SURB7	ENSG00000152944	Predicted intracellular proteins		HPA	20210914	20210914
9887	HGNC:11477	MED22	Med24, SRB6, SURF5	ENSG00000148297	Predicted intracellular proteins		HPA	20210914	20210914
9888	HGNC:2372	MED23	CRSP130, CRSP3, DRIP130, Sur2	ENSG00000112282	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	Cancer-related genes, Disease mutation, Mental retardation	HPA	20210914	20210914
9889	HGNC:22963	MED24	CRSP100, CRSP4, DRIP100, KIAA0130, MED5, THRAP4, TRAP100	ENSG00000008838	Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9890	HGNC:28845	MED25	ACID1, ARC92, DKFZp434K0512, TCBAP0758	ENSG00000104973	Disease related genes, Predicted intracellular proteins	Charcot-Marie-Tooth disease, Disease mutation, Mental retardation, Neurodegeneration, Neuropathy	HPA	20210914	20210914
9891	HGNC:2376	MED26	CRSP7, CRSP70	ENSG00000105085	Predicted intracellular proteins		HPA	20210914	20210914
9892	HGNC:2377	MED27	CRSP34, CRSP8, MED3, TRAP37	ENSG00000160563	Predicted intracellular proteins		HPA	20210914	20210914
9893	HGNC:24628	MED28	DKFZP434N185, EG1, magicin	ENSG00000118579	Predicted intracellular proteins		HPA	20210914	20210914
9894	HGNC:23074	MED29	DKFZp434H247, IXL, MED2	ENSG00000063322	Predicted intracellular proteins		HPA	20210914	20210914
9895	HGNC:23032	MED30	THRAP6, TRAP25	ENSG00000164758	Predicted intracellular proteins		HPA	20210914	20210914
9896	HGNC:24260	MED31	CGI-125, Soh1	ENSG00000108590	Predicted intracellular proteins		HPA	20210914	20210914
9897	HGNC:17903	MED4	DRIP36, HSPC126, TRAP36, VDRIP	ENSG00000136146	Predicted intracellular proteins		HPA	20210914	20210914
9898	HGNC:19970	MED6	NY-REN-28	ENSG00000133997	Predicted intracellular proteins		HPA	20210914	20210914
9899	HGNC:2378	MED7	CRSP33, CRSP9	ENSG00000155868	Predicted intracellular proteins		HPA	20210914	20210914
9900	HGNC:19971	MED8	ARC32, MGC17544, MGC19641	ENSG00000159479	Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9901	HGNC:25487	MED9	FLJ10193, MED25	ENSG00000141026	Predicted intracellular proteins		HPA	20210914	20210914
9902	HGNC:25926	MEDAG	AWMS3, C13orf33, FLJ14834, MEDA-4	ENSG00000102802	Predicted intracellular proteins		HPA	20210914	20210914
9903	HGNC:6993	MEF2A	RSRFC4, RSRFC9	ENSG00000068305	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors	Cancer-related genes, Disease mutation	HPA	20210914	20210914
9904	HGNC:6995	MEF2B	RSRFR2	ENSG00000213999	Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9905	HGNC:6996	MEF2C		ENSG00000081189	Disease related genes, Predicted intracellular proteins, Transcription factors	Disease mutation, Epilepsy, Mental retardation	HPA	20210914	20210914
9906	HGNC:6997	MEF2D		ENSG00000116604	Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9907	HGNC:6998	MEFV	FMF, MEF, TRIM20	ENSG00000103313	Disease related genes, Predicted intracellular proteins	Amyloidosis, Disease mutation	HPA	20210914	20210914
9908	HGNC:29634	MEGF10	KIAA1780	ENSG00000145794	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	Disease mutation	HPA	20210914	20210914
9909	HGNC:29635	MEGF11	DKFZp434L121, KIAA1781	ENSG00000157890	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9910	HGNC:3232	MEGF6	EGFL3	ENSG00000162591	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
9911	HGNC:3233	MEGF8	C19orf49, EGFL4, FLJ22365, SBP1	ENSG00000105429	Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins	Craniosynostosis, Disease mutation	HPA	20210914	20210914
9912	HGNC:3234	MEGF9	EGFL5	ENSG00000106780	Plasma proteins, Predicted membrane proteins		HPA	20210914	20210914
9913	HGNC:28613	MEI1	MGC40042, SPATA38	ENSG00000167077	Predicted intracellular proteins, Predicted secreted proteins	Disease mutation	HPA	20210914	20210914
9914	HGNC:43638	MEI4		ENSG00000269964	Predicted intracellular proteins		HPA	20210914	20210914
9915	HGNC:23429	MEIG1	bA2K17.3, SPATA39	ENSG00000197889	Predicted intracellular proteins		HPA	20210914	20210914
9916	HGNC:51253	MEIKIN		ENSG00000239642	Predicted intracellular proteins		HPA	20210914	20210914
9917	HGNC:28569	MEIOB	C16orf73, MGC35212	ENSG00000162039	Disease related genes, Predicted intracellular proteins		HPA	20210914	20210914
9918	HGNC:26670	MEIOC	C17orf104, FLJ35848	ENSG00000180336	Predicted intracellular proteins		HPA	20210914	20210914
9919	HGNC:7000	MEIS1		ENSG00000143995	Disease related genes, Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9920	HGNC:7001	MEIS2	HsT18361, MRG1	ENSG00000134138	Disease related genes, Predicted intracellular proteins, Transcription factors	Disease mutation, Mental retardation	HPA	20210914	20210914
9921	HGNC:29537	MEIS3	DKFZp547H236, MRG2	ENSG00000105419	Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9922	HGNC:16870	MELK	KIAA0175	ENSG00000165304	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9923	HGNC:7037	MELTF	CD228, FLJ38863, MAP97, MFI2, MGC4856, MTf, MTF1	ENSG00000163975	CD markers, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9924	HGNC:14014	MEMO1	C2orf4, CGI-27, MEMO	ENSG00000162959	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9925	HGNC:7010	MEN1		ENSG00000133895	Cancer-related genes, Disease related genes, Predicted intracellular proteins	Cancer-related genes, Disease mutation	HPA	20210914	20210914
9926	HGNC:7013	MEOX1	MOX1	ENSG00000005102	Disease related genes, Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9927	HGNC:7014	MEOX2	GAX, MOX2	ENSG00000106511	Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9928	HGNC:7015	MEP1A	PPHA	ENSG00000112818	Enzymes, Plasma proteins, Predicted membrane proteins		HPA	20210914	20210914
9929	HGNC:7020	MEP1B		ENSG00000141434	Enzymes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, Transporters		HPA	20210914	20210914
9930	HGNC:20247	MEPCE	BCDIN3, FLJ20257, MePCE	ENSG00000146834	Predicted intracellular proteins		HPA	20210914	20210914
9931	HGNC:13361	MEPE		ENSG00000152595	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
9932	HGNC:7027	MERTK	c-Eyk, mer, RP38, Tyro12	ENSG00000153208	Disease related genes, Enzymes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins	Disease mutation, Proto-oncogene, Retinitis pigmentosa	HPA	20210914	20210914
9933	HGNC:13520	MESD	BOCA, KIAA0081, MESDC2	ENSG00000117899	Predicted intracellular proteins	Disease mutation, Osteogenesis imperfecta	HPA	20210914	20210914
9934	HGNC:29658	MESP1	bHLHc5, MGC10676	ENSG00000166823	Predicted intracellular proteins, Transcription factors		HPA	20210914	20210914
9935	HGNC:29659	MESP2	bHLHc6, SCDO2	ENSG00000188095	Disease related genes, Predicted intracellular proteins, Transcription factors	Dwarfism	HPA	20210914	20210914
9936	HGNC:7028	MEST	PEG1	ENSG00000106484	Predicted intracellular proteins		HPA	20210914	20210914
9937	HGNC:7029	MET	DFNB97, HGFR, RCCP2	ENSG00000105976	Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins	Cancer-related genes, Deafness, Disease mutation, FDA approved drug targets, Non-syndromic deafness, Proto-oncogene	HPA	20210914	20210914
9938	HGNC:15789	METAP1	KIAA0094, MAP1A, MetAP1A	ENSG00000164024	Enzymes, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9939	HGNC:32583	METAP1D	MAP1D, Metap1l	ENSG00000172878	Enzymes, Predicted intracellular proteins		HPA	20210914	20210914
9940	HGNC:16672	METAP2	MAP2, MNPEP, p67	ENSG00000111142	Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins	FDA approved drug targets	HPA	20210914	20210914
9941	HGNC:14151	METRN	C16orf23, MGC2601	ENSG00000103260	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
9942	HGNC:27584	METRNL		ENSG00000176845	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
9943	HGNC:7030	METTL1	C12orf1, TRM8, TRMT8	ENSG00000037897	Enzymes, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9944	HGNC:31932	METTL11B	C1orf184, HOMT1B	ENSG00000203740	Enzymes, Predicted intracellular proteins		HPA	20210914	20210914
9945	HGNC:24248	METTL13	CGI-01, KIAA0859	ENSG00000010165	Predicted intracellular proteins		HPA	20210914	20210914
9946	HGNC:29330	METTL14	KIAA1627	ENSG00000145388	Cancer-related genes, Predicted intracellular proteins	Cancer-related genes	HPA	20210914	20210914
9947	HGNC:26606	METTL15	FLJ33979, METT5D1	ENSG00000169519	Predicted intracellular proteins		HPA	20210914	20210914
9948	HGNC:28484	METTL16	METT10D, MGC3329	ENSG00000127804	Enzymes, Predicted intracellular proteins		HPA	20210914	20210914
9949	HGNC:19280	METTL17	FLJ20859, METT11D1	ENSG00000165792	Predicted intracellular proteins		HPA	20210914	20210914
9950	HGNC:28793	METTL18	AsTP2, C1orf156, HPM1, MGC9084	ENSG00000171806	Predicted intracellular proteins		HPA	20210914	20210914
9951	HGNC:30476	METTL21A	FAM119A, HCA557b, HSPA-KMT, LOC151194	ENSG00000144401	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9952	HGNC:33717	METTL21C	C13orf39, LOC196541	ENSG00000139780	Predicted intracellular proteins		HPA	20210914	20210914
9953	HGNC:28368	METTL22	C16orf68, FLJ12433, MGC2654	ENSG00000067365	Predicted intracellular proteins		HPA	20210914	20210914
9954	HGNC:26988	METTL23	C17orf95, LOC124512	ENSG00000181038	Disease related genes, Predicted intracellular proteins	Mental retardation	HPA	20210914	20210914
9955	HGNC:21566	METTL24	C6orf186, dJ71D21.2	ENSG00000053328	Predicted secreted proteins		HPA	20210914	20210914
9956	HGNC:26228	METTL25	C12orf26, FLJ22789	ENSG00000127720	Predicted intracellular proteins		HPA	20210914	20210914
9957	HGNC:14141	METTL26	C16orf13, MGC13114	ENSG00000130731	Predicted intracellular proteins		HPA	20210914	20210914
9958	HGNC:19068	METTL27	WBSCR27	ENSG00000165171	Disease related genes, Predicted intracellular proteins	Williams-Beuren syndrome	HPA	20210914	20210914
9959	HGNC:25755	METTL2A	FLJ12760, METTL2	ENSG00000087995	Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9960	HGNC:18272	METTL2B	FLJ11350, METL, METTL2	ENSG00000165055	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9961	HGNC:17563	METTL3	M6A, MT-A70, Spo8	ENSG00000165819	Enzymes, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9962	HGNC:24726	METTL4	FLJ23017, HsT661	ENSG00000101574	Predicted intracellular proteins		HPA	20210914	20210914
9963	HGNC:25006	METTL5	HSPC133	ENSG00000138382	Predicted intracellular proteins	Mental retardation	HPA	20210914	20210914
9964	HGNC:28343	METTL6	MGC24132	ENSG00000206562	Predicted intracellular proteins		HPA	20210914	20210914
9965	HGNC:24550	METTL7A	DKFZP586A0522	ENSG00000185432	Predicted membrane proteins		HPA	20210914	20210914
9966	HGNC:28276	METTL7B	ALDI, MGC17301	ENSG00000170439	Predicted intracellular proteins		HPA	20210914	20210914
9967	HGNC:25856	METTL8	FLJ13984, TIP	ENSG00000123600	Predicted intracellular proteins		HPA	20210914	20210914
9968	HGNC:24586	METTL9	DREV1	ENSG00000197006	Predicted intracellular proteins, Predicted secreted proteins		HPA	20210914	20210914
9969	HGNC:33482	MEX3A	RKHD4, RNF162	ENSG00000254726	Predicted intracellular proteins		HPA	20210914	20210914
9970	HGNC:25297	MEX3B	DKFZp434J0617, RKHD3, RNF195	ENSG00000183496	Predicted intracellular proteins		HPA	20210914	20210914
9971	HGNC:28040	MEX3C	FLJ38871, RKHD2, RNF194	ENSG00000176624	Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins		HPA	20210914	20210914
9972	HGNC:16734	MEX3D	KIAA2031, OK/SW-cl.4, RKHD1, RNF193, Tino	ENSG00000181588	Predicted intracellular proteins		HPA	20210914	20210914
9973	HGNC:7032	MFAP1	AMP	ENSG00000140259	Predicted intracellular proteins		HPA	20210914	20210914
9974	HGNC:7033	MFAP2	MAGP, MAGP-1	ENSG00000117122	Predicted secreted proteins		HPA	20210914	20210914
9975	HGNC:7034	MFAP3		ENSG00000037749	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9976	HGNC:29083	MFAP3L	KIAA0626, NYD-sp9	ENSG00000198948	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9977	HGNC:7035	MFAP4		ENSG00000166482	Plasma proteins, Predicted secreted proteins		HPA	20210914	20210914
9978	HGNC:29673	MFAP5	MAGP2, MP25	ENSG00000197614	Disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins	Aortic aneurysm, Disease mutation	HPA	20210914	20210914
9979	HGNC:24858	MFF	C2orf33, GL004	ENSG00000168958	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9980	HGNC:7036	MFGE8	BA46, EDIL1, hP47, HsT19888, MFG-E8, OAcGD3S, SED1, SPAG10	ENSG00000140545	Cancer-related genes, Predicted secreted proteins	Cancer-related genes	HPA	20210914	20210914
9981	HGNC:16982	MFHAS1	LRRC65, MASL1, ROCO4	ENSG00000147324	Disease related genes, Predicted intracellular proteins	Tumor suppressor	HPA	20210914	20210914
9982	HGNC:18262	MFN1	FLJ20693	ENSG00000171109	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9983	HGNC:16877	MFN2	CMT2A2, CPRP1, KIAA0214, MARF	ENSG00000116688	Disease related genes, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters	Charcot-Marie-Tooth disease, Disease mutation, Neurodegeneration, Neuropathy	HPA	20210914	20210914
9984	HGNC:7038	MFNG		ENSG00000100060	Enzymes, Plasma proteins, Predicted intracellular proteins		HPA	20210914	20210914
9985	HGNC:18121	MFRP	C1QTNF5, FLJ30570, NNO2, rd6	ENSG00000235718	Disease related genes, Predicted intracellular proteins, Predicted membrane proteins	Disease mutation, Microphthalmia, Retinitis pigmentosa	HPA	20210914	20210914
9986	HGNC:25874	MFSD1	FLJ14153, UG0581B09	ENSG00000118855	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9987	HGNC:16894	MFSD10	IT10C3, TETRAN	ENSG00000109736	Predicted membrane proteins		HPA	20210914	20210914
9988	HGNC:25458	MFSD11	FLJ20226, FLJ22196	ENSG00000092931	Predicted membrane proteins		HPA	20210914	20210914
9989	HGNC:28299	MFSD12	C19orf28, MGC20700, PP3501	ENSG00000161091	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
9990	HGNC:26196	MFSD13A	bA18I14.8, C10orf77, FLJ22529, TMEM180	ENSG00000138111	Predicted membrane proteins, Transporters		HPA	20210914	20210914
9991	HGNC:23363	MFSD14A	DKFZP564L0864, HIAT1	ENSG00000156875	Predicted membrane proteins, Transporters		HPA	20210914	20210914
9992	HGNC:23376	MFSD14B	FLJ14753, HIATL1	ENSG00000148110	Predicted membrane proteins, Transporters		HPA	20210914	20210914
9993	HGNC:23672	MFSD14C	HIATL2, MGC12945	ENSG00000196312	Predicted membrane proteins		HPA	20210914	20210914
9994	HGNC:25897	MFSD2A	FLJ14490, MFSD2	ENSG00000168389	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation, Primary microcephaly	HPA	20210914	20210914
9995	HGNC:37207	MFSD2B		ENSG00000205639	Predicted membrane proteins		HPA	20210914	20210914
9996	HGNC:25157	MFSD3		ENSG00000167700	Predicted membrane proteins		HPA	20210914	20210914
9997	HGNC:25433	MFSD4A	DKFZp761N1114, FLJ25004, FLJ34577, MFSD4, UNQ3064	ENSG00000174514	Predicted intracellular proteins, Predicted membrane proteins, Transporters		HPA	20210914	20210914
9998	HGNC:21053	MFSD4B	KIAA1919, MGC33953	ENSG00000173214	Predicted membrane proteins		HPA	20210914	20210914
9999	HGNC:28156	MFSD5	HsMOT2, MGC11308	ENSG00000182544	Predicted membrane proteins		HPA	20210914	20210914
10000	HGNC:24711	MFSD6	FLJ20160	ENSG00000151690	Predicted intracellular proteins, Predicted membrane proteins		HPA	20210914	20210914
10001	HGNC:26656	MFSD6L	FLJ35773	ENSG00000185156	Predicted membrane proteins, Transporters		HPA	20210914	20210914
10002	HGNC:28486	MFSD8	CLN7, MGC33302	ENSG00000164073	Disease related genes, Potential drug targets, Predicted membrane proteins, Transporters	Disease mutation, Neurodegeneration, Neuronal ceroid lipofuscinosis	HPA	20210914	20210914
10003	HGNC:28158	MFSD9	MGC11332	ENSG00000135953	Predicted membrane proteins, Transporters		HPA	20210914	20210914
